"Dayun"
"1/11/19 12:00 AM : 1 Year"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled","Vantage Pro2, Cabled"
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date & Time","Barometer - mb","Inside Temp - °C","Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Inside EMC","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","Dew Point - °C","Wet Bulb - °C","Wind Speed - km/h","Wind Direction","Wind Run - km","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Heat Index - °C","THW Index - °C","Rain - mm","Rain Rate - mm/h","ET - mm","Heating Degree Days","Cooling Degree Days"
"7/2/20 6:00 PM","1006,1","32,3","54,0","21,8","36,2","9,64","27,7","28,3","27,7","62,0","19,8","21,6","0,0","","0,00","1,6","WNW","27,7","29,2","29,2","0,0","0,0","0,91","0,000","0,196"
"7/2/20 6:30 PM","1006,7","32,2","54,0","21,7","35,8","9,65","27,2","27,7","27,2","65,0","20,1","21,7","1,6","NE","0,80","4,8","NNE","27,2","28,7","28,7","0,0","0,0","0,00","0,000","0,185"
"7/2/20 7:00 PM","1007,1","32,0","55,0","21,8","35,8","9,76","27,1","27,3","27,1","66,0","20,2","21,8","1,6","ENE","0,80","6,4","ENE","27,1","28,6","28,6","0,0","0,0","0,89","0,000","0,182"
"7/2/20 7:30 PM","1007,6","31,9","56,0","22,0","35,8","9,96","26,8","27,1","26,8","67,0","20,1","21,7","1,6","ENE","0,80","8,0","E","26,8","28,3","28,3","0,0","0,0","0,00","0,000","0,176"
"7/2/20 8:00 PM","1008,0","31,7","56,0","21,9","35,4","9,97","26,6","26,8","26,6","67,0","20,0","21,5","1,6","ENE","0,80","6,4","N","26,6","28,0","28,0","0,0","0,0","0,86","0,000","0,172"
"7/2/20 8:30 PM","1008,3","31,6","57,0","22,1","35,5","10,09","26,4","26,6","26,4","67,0","19,8","21,4","1,6","NE","0,80","8,0","E","26,4","27,7","27,7","0,0","0,0","0,00","0,000","0,169"
"7/2/20 9:00 PM","1008,4","31,5","57,0","21,9","35,3","10,10","26,3","26,4","26,3","67,0","19,7","21,3","1,6","NE","0,80","11,3","NW","26,3","27,6","27,6","0,0","0,0","0,86","0,000","0,167"
"7/2/20 9:30 PM","1008,4","31,3","57,0","21,8","34,9","10,11","26,2","26,3","26,2","67,0","19,6","21,2","1,6","NNE","0,80","12,9","NNE","26,2","27,4","27,4","0,0","0,0","0,00","0,000","0,164"
"7/2/20 10:00 PM","1008,6","31,2","58,0","22,0","34,9","10,29","26,1","26,2","26,1","67,0","19,5","21,1","1,6","NE","0,80","12,9","NNE","26,1","27,2","27,2","0,0","0,0","0,86","0,000","0,162"
"7/2/20 10:30 PM","1008,5","31,1","57,0","21,5","34,4","10,13","26,1","26,2","26,1","67,0","19,4","21,0","1,6","N","0,80","6,4","NNW","26,1","27,2","27,2","0,0","0,0","0,00","0,000","0,161"
"7/2/20 11:00 PM","1008,1","30,7","54,0","20,3","33,1","9,70","25,9","26,1","25,8","68,0","19,5","21,1","0,0","","0,00","4,8","NW","25,9","27,0","27,0","0,0","0,0","0,84","0,000","0,157"
"7/2/20 11:30 PM","1007,5","30,4","53,0","19,8","32,4","9,51","25,7","25,9","25,7","68,0","19,3","20,9","0,0","","0,00","6,4","NNW","25,7","26,7","26,7","0,0","0,0","0,00","0,000","0,153"
"8/2/20 12:00 AM","1007,1","30,2","52,0","19,2","31,7","9,35","25,5","25,7","25,5","69,0","19,4","20,9","1,6","N","0,80","6,4","NW","25,5","26,5","26,5","0,0","0,0","0,84","0,000","0,149"
"8/2/20 12:30 AM","1006,9","29,9","51,0","18,7","31,2","9,23","25,4","25,5","25,4","69,0","19,3","20,8","1,6","N","0,80","6,4","N","25,4","26,4","26,4","0,0","0,0","0,00","0,000","0,148"
"8/2/20 1:00 AM","1006,7","29,8","51,0","18,6","31,0","9,24","25,4","25,4","25,4","70,0","19,5","21,0","0,0","","0,00","4,8","NNW","25,4","26,4","26,4","0,0","0,0","0,84","0,000","0,147"
"8/2/20 1:30 AM","1006,6","29,6","51,0","18,4","30,7","9,24","25,2","25,4","25,2","71,0","19,6","21,0","0,0","","0,00","3,2","NNW","25,2","26,3","26,3","0,0","0,0","0,00","0,000","0,144"
"8/2/20 2:00 AM","1006,7","29,4","50,0","17,9","30,3","9,05","25,1","25,2","25,1","72,0","19,7","21,0","0,0","","0,00","1,6","N","25,1","26,1","26,1","0,0","0,0","0,84","0,000","0,140"
"8/2/20 2:30 AM","1006,4","29,3","50,0","17,8","30,1","9,06","25,0","25,1","25,0","72,0","19,6","21,0","0,0","","0,00","0,0","","25,0","26,0","26,0","0,0","0,0","0,00","0,000","0,139"
"8/2/20 3:00 AM","1006,7","29,2","50,0","17,7","29,9","9,06","25,0","25,1","25,0","72,0","19,6","21,0","0,0","","0,00","4,8","ENE","25,0","26,0","26,0","0,0","0,0","0,81","0,000","0,139"
"8/2/20 3:30 AM","1006,6","29,1","51,0","17,9","30,0","9,26","24,9","25,1","24,9","73,0","19,7","21,0","0,0","","0,00","1,6","N","24,9","25,9","25,9","0,0","0,0","0,00","0,000","0,137"
"8/2/20 4:00 AM","1006,6","28,9","50,0","17,5","29,6","9,07","24,8","24,9","24,8","73,0","19,7","21,0","0,0","","0,00","1,6","N","24,8","25,9","25,9","0,0","0,0","0,81","0,000","0,135"
"8/2/20 4:30 AM","1006,7","28,8","50,0","17,4","29,5","9,07","24,8","24,9","24,8","74,0","19,9","21,1","0,0","","0,00","0,0","","24,8","25,9","25,9","0,0","0,0","0,00","0,000","0,135"
"8/2/20 5:00 AM","1007,0","28,9","57,0","19,5","30,4","10,23","24,8","24,9","24,8","75,0","20,1","21,3","0,0","","0,00","0,0","","24,8","26,0","26,0","0,0","0,0","0,69","0,000","0,135"
"8/2/20 5:30 AM","1007,4","29,1","61,0","20,8","31,3","10,95","24,9","24,9","24,8","74,0","19,9","21,2","0,0","","0,00","6,4","NNW","24,9","26,0","26,0","0,0","0,0","0,00","0,000","0,137"
"8/2/20 6:00 AM","1008,2","29,4","61,0","21,1","31,9","10,95","25,4","25,4","24,9","71,0","19,8","21,2","1,6","N","0,80","6,4","NNW","25,4","26,6","26,6","0,0","0,0","0,56","0,000","0,148"
"8/2/20 6:30 AM","1008,5","29,2","55,0","19,3","30,7","9,85","26,8","26,8","25,4","66,0","19,9","21,6","1,6","NNW","0,80","9,7","NW","26,8","28,2","28,2","0,0","0,0","0,00","0,000","0,177"
"8/2/20 7:00 AM","1008,6","28,9","52,0","18,0","29,8","9,37","27,3","27,3","26,8","64,0","19,9","21,6","3,2","NNW","1,61","16,1","N","27,3","28,7","28,7","0,0","0,0","0,28","0,000","0,186"
"8/2/20 7:30 AM","1008,7","29,1","54,0","18,8","30,3","9,75","27,8","27,8","27,3","63,0","20,1","21,8","3,2","NNW","1,61","12,9","NNW","27,8","29,4","29,4","0,0","0,0","0,00","0,000","0,197"
"8/2/20 8:00 AM","1008,6","30,3","52,0","19,3","31,9","9,35","29,9","29,9","29,2","61,0","21,6","23,3","3,2","NE","1,61","8,0","ENE","29,9","32,9","32,9","0,0","0,0","0,25","0,000","0,241"
"8/2/20 8:30 AM","1008,2","30,5","52,0","19,5","32,3","9,35","30,2","30,2","29,7","60,0","21,5","23,3","3,2","N","1,61","11,3","WNW","30,2","33,2","33,2","0,0","0,0","0,00","0,000","0,247"
"8/2/20 9:30 AM","1007,3","31,0","52,0","20,0","33,1","9,35","31,5","31,6","31,0","57,0","21,9","23,8","3,2","ENE","1,61","9,7","E","31,5","35,3","35,3","0,0","0,0","0,00","0,000","0,274"
"8/2/20 10:00 AM","1006,9","30,8","49,0","18,9","32,3","8,85","31,4","31,7","31,4","58,0","22,2","24,0","1,6","NW","0,80","8,0","NNW","31,4","35,4","35,4","0,0","0,0","0,61","0,000","0,273"
"8/2/20 10:30 AM","1006,4","30,8","51,0","19,5","32,6","9,20","30,8","31,7","30,8","61,0","22,4","24,1","3,2","NE","1,61","11,3","E","30,8","34,7","34,7","0,0","0,0","0,00","0,000","0,259"
"8/2/20 11:00 AM","1005,9","31,3","51,0","19,9","33,4","9,18","30,7","30,8","30,6","61,0","22,3","24,0","1,6","NNE","0,80","6,4","NW","30,7","34,5","34,5","0,0","0,0","0,66","0,000","0,257"
"8/2/20 11:30 AM","1005,4","31,8","50,0","20,1","34,1","9,05","31,8","31,9","30,7","58,0","22,5","24,3","1,6","NNW","0,80","6,4","SSW","31,8","36,2","36,2","0,0","0,0","0,00","0,000","0,281"
"8/2/20 12:00 PM","1004,9","31,0","52,0","20,0","33,1","9,35","29,1","31,8","29,0","65,0","21,8","23,4","3,2","SW","1,61","11,3","W","29,1","32,1","32,1","0,0","0,0","0,69","0,000","0,223"
"8/2/20 12:30 PM","1004,8","29,7","55,0","19,7","31,4","9,84","27,5","29,1","27,4","68,0","21,1","22,5","3,2","SW","1,61","11,3","W","27,5","29,6","29,6","0,0","0,0","0,00","0,000","0,191"
"8/2/20 1:00 PM","1004,3","29,4","58,0","20,3","31,5","10,35","27,6","27,7","27,3","67,0","20,9","22,4","4,8","SW","2,41","9,7","SW","27,6","29,7","29,7","0,0","0,0","0,74","0,000","0,193"
"8/2/20 1:30 PM","1004,5","29,8","58,0","20,7","32,2","10,34","30,9","30,9","27,7","60,0","22,2","24,0","4,8","SSW","2,41","17,7","ENE","30,9","34,7","34,7","0,0","0,0","0,00","0,000","0,262"
"8/2/20 2:00 PM","1004,7","31,0","58,0","21,8","34,5","10,29","28,8","30,9","28,8","64,0","21,3","22,9","4,8","NNE","2,41","17,7","NE","28,8","31,3","31,3","0,0","0,0","0,61","0,000","0,218"
"8/2/20 2:30 PM","1005,0","31,3","58,0","22,1","35,2","10,28","28,9","28,9","28,6","66,0","22,0","23,5","1,6","ENE","0,80","6,4","N","28,9","32,0","32,0","0,0","0,0","0,00","0,000","0,221"
"8/2/20 3:00 PM","1005,3","31,5","58,0","22,2","35,5","10,28","29,0","29,1","28,9","67,0","22,2","23,7","0,0","","0,00","1,6","NW","29,0","32,3","32,3","0,0","0,0","0,71","0,000","0,222"
"8/2/20 3:30 PM","1006,1","31,1","59,0","22,2","34,9","10,49","27,1","27,4","27,1","68,0","20,7","22,2","0,0","","0,00","3,2","ENE","27,1","28,9","28,9","0,0","0,0","0,00","0,000","0,183"
"8/2/20 4:00 PM","1006,4","30,9","59,0","22,0","34,6","10,50","26,8","27,1","26,8","69,0","20,7","22,1","0,0","","0,00","1,6","ENE","26,8","28,6","28,6","0,0","0,0","0,84","0,000","0,177"
"8/2/20 4:30 PM","1006,6","30,8","60,0","22,1","34,5","10,65","26,6","26,9","26,6","69,0","20,4","21,9","0,0","","0,00","0,0","","26,6","28,1","28,1","0,0","0,0","0,00","0,000","0,171"
"8/2/20 5:00 PM","1007,0","30,7","60,0","22,0","34,2","10,66","26,4","26,6","26,4","70,0","20,5","21,9","0,0","","0,00","0,0","","26,4","28,0","28,0","0,0","0,0","0,86","0,000","0,169"
"8/2/20 5:30 PM","1007,2","30,6","60,0","22,0","34,1","10,67","26,2","26,4","26,2","70,0","20,3","21,7","0,0","","0,00","3,2","NNE","26,2","27,6","27,6","0,0","0,0","0,00","0,000","0,163"
"8/2/20 6:00 PM","1007,4","30,5","61,0","22,1","34,1","10,87","25,9","26,2","25,9","70,0","20,0","21,5","0,0","","0,00","4,8","NW","25,9","27,2","27,2","0,0","0,0","0,84","0,000","0,159"
"8/2/20 6:30 PM","1007,8","30,4","61,0","22,0","33,9","10,88","25,8","25,9","25,8","69,0","19,7","21,1","0,0","","0,00","0,0","","25,8","26,9","26,9","0,0","0,0","0,00","0,000","0,155"
"8/2/20 7:00 PM","1008,0","30,3","61,0","21,9","33,7","10,89","25,6","25,8","25,6","70,0","19,7","21,1","0,0","","0,00","6,4","NW","25,6","26,7","26,7","0,0","0,0","0,84","0,000","0,150"
"8/2/20 7:30 PM","1008,1","30,2","61,0","21,9","33,6","10,89","25,4","25,6","25,4","70,0","19,6","21,0","0,0","","0,00","0,0","","25,4","26,5","26,5","0,0","0,0","0,00","0,000","0,148"
"8/2/20 8:00 PM","1008,3","30,1","61,0","21,8","33,3","10,90","25,4","25,5","25,4","70,0","19,5","21,0","0,0","","0,00","0,0","","25,4","26,4","26,4","0,0","0,0","0,81","0,000","0,147"
"8/2/20 8:31 PM","1008,3","30,1","61,0","21,7","33,2","10,91","25,2","25,4","25,1","70,0","19,3","20,8","0,0","","0,00","0,0","","25,2","26,1","26,1","0,0","0,0","0,00","0,000","0,142"
"8/2/20 9:00 PM","1008,2","29,9","61,0","21,6","32,9","10,92","24,8","25,1","24,8","73,0","19,7","21,0","0,0","","0,00","0,0","","24,8","25,9","25,9","0,0","0,0","0,81","0,000","0,135"
"8/2/20 9:30 PM","1007,9","29,8","61,0","21,4","32,7","10,93","24,7","24,8","24,7","74,0","19,8","21,0","0,0","","0,00","0,0","","24,7","25,8","25,8","0,0","0,0","0,00","0,000","0,133"
"8/2/20 10:00 PM","1007,5","29,5","59,0","20,6","31,8","10,55","24,5","24,7","24,5","75,0","19,8","21,0","0,0","","0,00","0,0","","24,5","25,6","25,6","0,0","0,0","0,81","0,000","0,128"
"8/2/20 10:30 PM","1007,1","29,2","57,0","19,8","31,0","10,24","24,3","24,6","24,3","78,0","20,2","21,3","0,0","","0,00","0,0","","24,3","25,5","25,5","0,0","0,0","0,00","0,000","0,125"
"8/2/20 11:00 PM","1006,7","29,0","56,0","19,3","30,5","10,05","24,4","24,4","24,3","79,0","20,5","21,5","0,0","","0,00","0,0","","24,4","25,6","25,6","0,0","0,0","0,81","0,000","0,126"
"8/2/20 11:30 PM","1006,5","28,8","55,0","18,8","30,0","9,85","24,2","24,4","24,1","79,0","20,3","21,3","0,0","","0,00","0,0","","24,2","25,3","25,3","0,0","0,0","0,00","0,000","0,122"
"9/2/20 12:00 AM","1006,3","28,6","54,0","18,4","29,6","9,75","24,1","24,2","24,0","81,0","20,6","21,5","0,0","","0,00","0,0","","24,1","25,4","25,4","0,0","0,0","0,79","0,000","0,120"
"9/2/20 12:30 AM","1006,7","28,4","54,0","18,2","29,3","9,75","24,2","24,3","24,2","81,0","20,8","21,6","0,0","","0,00","0,0","","24,2","25,5","25,5","0,0","0,0","0,00","0,000","0,123"
"9/2/20 1:00 AM","1006,7","28,3","53,0","17,8","29,1","9,59","24,3","24,3","24,2","81,0","20,9","21,8","0,0","","0,00","0,0","","24,3","25,6","25,6","0,0","0,0","0,81","0,000","0,125"
"9/2/20 1:30 AM","1007,0","28,3","52,0","17,5","28,9","9,39","24,4","24,4","24,3","81,0","21,0","21,9","0,0","","0,00","0,0","","24,4","25,8","25,8","0,0","0,0","0,00","0,000","0,127"
"9/2/20 2:00 AM","1006,8","28,2","52,0","17,4","28,9","9,39","24,3","24,4","24,3","81,0","20,9","21,8","0,0","","0,00","0,0","","24,3","25,6","25,6","0,0","0,0","0,81","0,000","0,125"
"9/2/20 2:30 AM","1007,2","28,2","54,0","18,0","29,1","9,75","24,3","24,4","24,2","81,0","20,8","21,7","0,0","","0,00","0,0","","24,3","25,6","25,6","0,0","0,0","0,00","0,000","0,124"
"9/2/20 3:00 AM","1007,7","28,4","61,0","20,1","30,1","10,95","24,3","24,3","24,2","81,0","20,9","21,8","0,0","","0,00","0,0","","24,3","25,6","25,6","0,0","0,0","0,69","0,000","0,125"
"9/2/20 3:30 AM","1007,9","28,3","63,0","20,6","30,3","11,29","24,8","24,8","24,3","81,0","21,3","22,2","0,0","","0,00","0,0","","24,8","26,3","26,3","0,0","0,0","0,00","0,000","0,135"
"9/2/20 4:00 AM","1008,1","28,1","53,0","17,6","28,8","9,60","26,8","26,8","24,8","75,0","22,0","23,1","0,0","","0,00","4,8","NNW","26,8","29,2","29,2","0,0","0,0","0,46","0,000","0,176"
"9/2/20 4:30 AM","1008,4","28,3","53,0","17,8","29,1","9,59","27,6","27,6","26,8","73,0","22,3","23,5","1,6","NNW","0,80","8,0","NW","27,6","30,5","30,5","0,0","0,0","0,00","0,000","0,193"
"9/2/20 5:00 AM","1008,8","28,3","52,0","17,5","29,0","9,39","28,2","28,2","27,6","72,0","22,7","23,9","3,2","N","1,61","12,9","NNW","28,2","31,6","31,6","0,0","0,0","0,23","0,000","0,206"
"9/2/20 5:30 AM","1008,8","27,6","53,0","17,1","28,1","9,62","28,4","28,8","28,2","71,0","22,7","23,9","3,2","NNW","1,61","12,9","NNW","28,4","31,9","31,9","0,0","0,0","0,00","0,000","0,211"
"9/2/20 6:00 AM","1008,9","27,8","55,0","18,0","28,6","9,85","29,6","29,6","28,3","69,0","23,3","24,6","4,8","NE","2,41","16,1","E","29,6","33,9","33,9","0,0","0,0","0,30","0,000","0,234"
"9/2/20 6:30 AM","1008,8","28,6","55,0","18,6","29,7","9,85","30,7","30,7","29,6","66,0","23,6","25,1","4,8","ENE","2,41","14,5","E","30,7","35,9","35,9","0,0","0,0","0,00","0,000","0,258"
"9/2/20 7:00 AM","1008,6","28,7","52,0","17,8","29,5","9,38","30,8","30,8","29,9","65,0","23,4","24,9","4,8","NNW","2,41","14,5","NW","30,8","35,7","35,7","0,2","0,0","0,41","0,000","0,259"
"9/2/20 7:30 AM","1008,1","28,2","50,0","16,8","28,6","9,10","30,6","31,0","30,6","64,0","23,0","24,6","3,2","NNW","1,61","11,3","WNW","30,6","35,1","35,1","0,0","0,0","0,00","0,000","0,256"
"9/2/20 8:00 AM","1007,7","28,2","54,0","18,0","29,1","9,75","31,3","31,3","30,6","63,0","23,4","25,0","3,2","W","1,61","8,0","NNW","31,3","36,5","36,5","0,0","0,0","0,64","0,000","0,271"
"9/2/20 8:30 AM","1007,3","29,3","57,0","19,9","31,2","10,25","31,2","31,4","31,1","62,0","23,0","24,6","3,2","NNW","1,61","16,1","NE","31,2","35,8","35,8","0,0","0,0","0,00","0,000","0,267"
"9/2/20 9:00 AM","1007,0","31,0","56,0","21,2","34,0","9,99","31,5","31,5","31,1","62,0","23,3","24,9","6,4","ENE","3,22","20,9","ENE","31,5","36,6","36,6","0,0","0,0","0,66","0,000","0,274"
"9/2/20 9:30 AM","1006,5","31,7","54,0","21,3","34,9","9,67","31,4","31,8","31,3","60,0","22,7","24,4","4,8","ENE","2,41","14,5","N","31,4","35,8","35,8","0,0","0,0","0,00","0,000","0,272"
"9/2/20 10:00 AM","1005,9","32,2","52,0","21,1","35,3","9,35","32,8","32,8","31,2","53,0","22,0","24,0","3,2","NNW","1,61","19,3","NNE","32,8","36,9","36,9","0,0","0,0","0,66","0,000","0,302"
"9/2/20 10:30 AM","1005,4","31,8","50,0","20,1","34,1","9,05","32,3","32,9","32,2","57,0","22,7","24,5","4,8","NNW","2,41","14,5","NNW","32,3","36,9","36,9","0,0","0,0","0,00","0,000","0,291"
"9/2/20 11:00 AM","1005,1","30,2","53,0","19,6","32,0","9,52","31,6","32,3","31,6","59,0","22,6","24,3","3,2","NNW","1,61","11,3","WNW","31,6","35,9","35,9","0,0","0,0","0,71","0,000","0,275"
"9/2/20 11:30 AM","1004,8","29,7","55,0","19,7","31,4","9,84","30,8","31,6","30,8","60,0","22,2","23,9","3,2","NE","1,61","16,1","WNW","30,8","34,6","34,6","0,0","0,0","0,00","0,000","0,260"
"9/2/20 12:00 PM","1004,5","29,3","55,0","19,4","30,9","9,85","30,7","30,9","30,7","62,0","22,6","24,2","1,6","NW","0,80","11,3","WNW","30,7","34,7","34,7","0,0","0,0","0,71","0,000","0,257"
"9/2/20 12:30 PM","1004,9","29,1","55,0","19,1","30,5","9,85","28,8","30,7","28,8","69,0","22,5","23,9","3,2","ENE","1,61","14,5","NE","28,8","32,2","32,2","0,0","0,0","0,00","0,000","0,218"
"9/2/20 1:00 PM","1005,0","30,2","59,0","21,3","33,1","10,52","26,3","28,7","26,3","72,0","20,8","22,1","6,4","ENE","3,22","16,1","NE","26,3","28,0","28,0","0,2","0,0","0,84","0,000","0,166"
"9/2/20 1:30 PM","1005,5","30,6","60,0","21,9","34,0","10,67","25,8","26,3","25,8","73,0","20,6","21,8","3,2","ENE","1,61","9,7","E","25,8","27,2","27,2","0,0","0,0","0,00","0,000","0,155"
"9/2/20 2:00 PM","1006,1","30,6","60,0","22,0","34,1","10,67","25,7","25,8","25,7","77,0","21,4","22,4","0,0","","0,00","3,2","ENE","25,7","27,5","27,5","0,0","0,0","0,76","0,000","0,154"
"9/2/20 2:30 PM","1006,4","30,6","60,0","22,0","34,1","10,67","25,9","25,9","25,7","77,0","21,5","22,6","0,0","","0,00","0,0","","25,9","27,7","27,7","0,0","0,0","0,00","0,000","0,157"
"9/2/20 3:00 PM","1007,2","30,6","60,0","21,9","34,0","10,67","25,7","25,9","25,7","78,0","21,6","22,6","1,6","NE","0,80","6,4","NNW","25,7","27,5","27,5","0,4","3,2","0,79","0,000","0,154"
"9/2/20 3:30 PM","1008,2","30,4","61,0","22,1","34,0","10,88","25,3","25,8","25,3","79,0","21,4","22,4","3,2","ENE","1,61","9,7","NE","25,3","27,0","27,0","2,0","72,4","0,00","0,000","0,146"
"9/2/20 4:00 PM","1008,6","30,3","62,0","22,2","34,0","11,02","24,8","25,3","24,8","80,0","21,1","22,0","1,6","ENE","0,80","11,3","ENE","24,8","26,2","26,2","9,6","69,0","0,84","0,000","0,134"
"9/2/20 4:30 PM","1008,6","30,2","62,0","22,1","33,7","11,02","24,6","24,8","24,5","81,0","21,1","22,0","1,6","ENE","0,80","8,0","ENE","24,6","25,9","25,9","1,8","23,4","0,00","0,000","0,130"
"9/2/20 5:00 PM","1008,7","30,1","62,0","22,0","33,4","11,03","24,5","24,6","24,5","81,0","21,0","21,9","0,0","","0,00","3,2","ENE","24,5","25,8","25,8","0,6","2,6","0,81","0,000","0,128"
"9/2/20 5:33 PM","1008,4","29,9","62,0","21,9","33,2","11,03","24,3","24,5","24,3","82,0","21,0","21,8","1,6","ENE","0,80","8,0","ENE","24,3","25,6","25,6","1,0","3,6","0,00","0,000","0,124"
"9/2/20 6:00 PM","1008,9","29,8","62,0","21,8","33,0","11,04","24,3","24,3","24,2","82,0","21,0","21,8","0,0","","0,00","3,2","ENE","24,3","25,6","25,6","0,2","1,6","0,81","0,000","0,124"
"9/2/20 6:32 PM","1009,0","29,8","63,0","22,0","33,1","11,24","24,3","24,3","24,2","82,0","21,0","21,8","0,0","","0,00","4,8","ENE","24,3","25,6","25,6","0,0","0,0","0,00","0,000","0,124"
"9/2/20 7:00 PM","1008,9","29,7","63,0","21,9","33,0","11,24","24,4","24,4","24,2","82,0","21,1","22,0","1,6","NE","0,80","6,4","NW","24,4","25,7","25,7","0,0","0,0","0,81","0,000","0,126"
"9/2/20 7:32 PM","1009,2","29,6","62,0","21,5","32,5","11,05","24,4","24,4","24,3","82,0","21,1","22,0","1,6","NE","0,80","8,0","NNE","24,4","25,7","25,7","0,0","0,0","0,00","0,000","0,126"
"9/2/20 8:00 PM","1009,8","29,3","59,0","20,5","31,5","10,55","24,4","24,4","24,4","82,0","21,2","22,0","0,0","","0,00","4,8","W","24,4","25,8","25,8","0,0","0,0","0,81","0,000","0,127"
"9/2/20 8:34 PM","1009,5","29,1","58,0","20,0","30,9","10,35","24,4","24,4","24,4","82,0","21,1","22,0","1,6","ENE","0,80","6,4","ENE","24,4","25,7","25,7","0,0","0,0","0,00","0,000","0,126"
"9/2/20 9:00 PM","1009,2","28,9","57,0","19,5","30,4","10,23","24,4","24,4","24,4","82,0","21,2","22,0","1,6","ENE","0,80","4,8","ENE","24,4","25,8","25,8","0,0","0,0","0,81","0,000","0,127"
"9/2/20 9:30 PM","1008,9","28,7","55,0","18,8","29,9","9,85","24,3","24,4","24,3","82,0","21,1","21,9","0,0","","0,00","3,2","NE","24,3","25,7","25,7","0,2","0,0","0,00","0,000","0,125"
"9/2/20 10:00 PM","1008,7","28,6","55,0","18,6","29,7","9,85","24,3","24,4","24,3","82,0","21,1","21,9","0,0","","0,00","4,8","ENE","24,3","25,7","25,7","0,0","0,0","0,81","0,000","0,125"
"9/2/20 10:30 PM","1008,3","28,4","54,0","18,2","29,4","9,75","24,4","24,4","24,3","83,0","21,4","22,2","0,0","","0,00","3,2","N","24,4","25,9","25,9","0,2","0,0","0,00","0,000","0,127"
"9/2/20 11:00 PM","1008,0","28,3","53,0","17,8","29,1","9,59","24,4","24,5","24,4","83,0","21,4","22,2","0,0","","0,00","1,6","N","24,4","25,9","25,9","0,0","0,0","0,81","0,000","0,127"
"9/2/20 11:30 PM","1007,8","28,3","53,0","17,8","29,0","9,59","24,4","24,5","24,4","83,0","21,4","22,2","0,0","","0,00","3,2","N","24,4","25,9","25,9","0,4","0,0","0,00","0,000","0,127"
"10/2/20 12:00 AM","1007,6","28,2","53,0","17,7","29,0","9,59","24,4","24,5","24,4","83,0","21,4","22,2","0,0","","0,00","3,2","NNE","24,4","25,9","25,9","0,0","0,0","0,81","0,000","0,127"
"10/2/20 12:30 AM","1007,5","28,2","52,0","17,4","28,8","9,40","24,3","24,4","24,3","83,0","21,2","22,0","0,0","","0,00","1,6","NNE","24,3","25,7","25,7","0,0","0,0","0,00","0,000","0,124"
"10/2/20 1:00 AM","1007,7","28,0","52,0","17,2","28,6","9,40","24,3","24,3","24,2","83,0","21,2","22,0","0,0","","0,00","0,0","","24,3","25,7","25,7","0,0","0,0","0,81","0,000","0,124"
"10/2/20 1:30 AM","1008,0","27,9","52,0","17,2","28,5","9,40","24,3","24,3","24,2","83,0","21,2","22,0","0,0","","0,00","1,6","NNE","24,3","25,7","25,7","0,0","0,0","0,00","0,000","0,124"
"10/2/20 2:00 AM","1008,1","28,0","54,0","17,8","28,7","9,75","24,3","24,3","24,2","83,0","21,3","22,0","0,0","","0,00","0,0","","24,3","25,7","25,7","0,0","0,0","0,81","0,000","0,125"
"10/2/20 2:30 AM","1008,3","28,1","56,0","18,5","29,1","10,05","24,3","24,3","24,3","83,0","21,3","22,0","0,0","","0,00","4,8","S","24,3","25,7","25,7","0,0","0,0","0,00","0,000","0,125"
"10/2/20 3:00 AM","1008,6","28,1","63,0","20,4","30,0","11,30","24,4","24,4","24,3","83,0","21,3","22,1","0,0","","0,00","1,6","S","24,4","25,8","25,8","0,0","0,0","0,66","0,000","0,126"
"10/2/20 4:30 AM","1009,7","27,8","61,0","19,6","29,2","10,95","25,1","25,2","25,0","83,0","22,0","22,7","1,6","SE","0,80","6,4","E","25,1","26,8","26,8","0,0","0,0","0,00","0,000","0,140"
"10/2/20 5:00 AM","1009,8","27,8","57,0","18,5","28,7","10,19","25,7","25,7","25,1","82,0","22,4","23,2","3,2","E","1,61","8,0","E","25,7","27,9","27,9","0,0","0,0","0,64","0,000","0,154"
"10/2/20 5:30 AM","1010,0","28,5","60,0","20,0","30,2","10,75","27,2","27,2","25,7","78,0","23,0","24,0","3,2","ESE","1,61","11,3","E","27,2","30,4","30,4","0,0","0,0","0,00","0,000","0,185"
